kind,name,width,height,format,ppu,pivotX,pivotY,rectX,rectY,rectW,rectH,sourceTexture,category
sprite,PlayerFullHitAnimation_0,,,,16.0,0.5,0.5,11.0,162.0,12.0,18.0,PlayerFullHitAnimation,other
sprite,ClayBlock_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,ClayBlock,block
sprite,DirtBlock_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,DirtBlock_NorGrid,block
sprite,FloatingSkullMob_1,,,,16.0,0.5,0.5,44.0,98.0,9.0,28.0,FloatingSkullMob,mob
sprite,VoidRoot_2,,,,16.0,0.5,0.5,32.0,0.0,16.0,16.0,VoidRoot,other
sprite,Farming F_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,FishSwimUpLeft_2,,,,16.0,0.5,0.5,32.0,0.0,16.0,16.0,FishSwimUpLeft,mob
sprite,FloatingSkullMob_31,,,,16.0,0.5,0.5,140.0,2.0,9.0,28.0,FloatingSkullMob,mob
sprite,ISO-CORE Snow Biome_45,,,,16.0,0.5,0.5,192.0,304.0,31.0,48.0,ISO-CORE Snow Biome,biome
sprite,ProccesUI_2,,,,16.0,0.5,0.5,74.0,320.0,43.0,11.0,ProccesUI,ui
sprite,Potato_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,Potato,crop
sprite,SnowBlock_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,SnowBlock,block
sprite,Digging BR_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,SnowTileGridExtensionn_12,,,,16.0,0.5,0.5,202.0,256.0,32.0,48.0,,other
sprite,GrassBlock6_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,GrassBlock6_NorGrid,block
sprite,SeaGrass_3,,,,16.0,0.5,0.5,66.0,0.0,22.0,26.0,SeaGrass,other
sprite,Farming BL_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,GrassBlock3_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,GrassBlock3_NorGrid,block
sprite,SlimeAnimation_16,,,,16.0,0.5,0.5,150.0,44.0,30.0,18.0,SlimeAnimation,mob
sprite,ISO-CORE Desert Biome_12,,,,16.0,0.5,0.5,40.0,184.0,22.0,37.0,ISO-CORE Desert Biome,biome
sprite,Image1_41,,,,16.0,0.5,0.5,656.0,984.0,16.0,16.0,Image1,other
sprite,Deer_Idle_64x64_48,,,,16.0,0.5,0.5,0.0,64.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,FloatingSkullMob_14,,,,16.0,0.5,0.5,172.0,66.0,9.0,28.0,FloatingSkullMob,mob
sprite,GrassBlock2_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,GrassBlock2_NorGrid,block
sprite,Chopping B_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Heart_0,,,,16.0,0.5,0.5,1.0,2.0,7.0,7.0,Heart,ui
sprite,Deer_Standing_64x64_29,,,,16.0,0.5,0.5,320.0,256.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,TestFish_0,,,,16.0,0.5,0.5,0.0,0.0,22.0,22.0,TestFish,mob
sprite,Deer_Standing_64x64_36,,,,16.0,0.5,0.5,256.0,192.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,FishSwimUpRight_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,FishSwimUpRight,mob
sprite,Deer_Runing_64x64_5,,,,16.0,0.5,0.5,320.0,448.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Deer_Runing_64x64_20,,,,16.0,0.5,0.5,256.0,320.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Chopping F_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,Image1_42,,,,16.0,0.5,0.5,672.0,984.0,16.0,16.0,Image1,other
sprite,SnowTileGridExtensionn_17,,,,16.0,0.5,0.5,377.0,256.0,32.0,48.0,,other
sprite,FishSwimUp_4,,,,16.0,0.5,0.5,64.0,0.0,16.0,16.0,FishSwimUp,mob
sprite,FloatingSkullMob_28,,,,16.0,0.5,0.5,44.0,2.0,9.0,28.0,FloatingSkullMob,mob
sprite,SnowBlock4_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,SnowBlock4,block
sprite,Deer_Idle_64x64_5,,,,16.0,0.5,0.5,320.0,448.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,ProccesUI_13,,,,16.0,0.5,0.5,239.0,165.0,43.0,11.0,ProccesUI,ui
sprite,Sword R_12,,,,16.0,0.5,0.5,384.0,0.0,32.0,32.0,,tool
sprite,Image1_23,,,,16.0,0.5,0.5,368.0,984.0,16.0,16.0,Image1,other
sprite,Sword TL_5,,,,16.0,0.5,0.5,160.0,0.0,32.0,32.0,,tool
sprite,MushRooms_58,,,,16.0,0.5,0.5,233.0,71.0,14.0,18.0,MushRooms,plant
sprite,Sword L_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,tool
sprite,Sword R_17,,,,16.0,0.5,0.5,544.0,0.0,32.0,32.0,,tool
sprite,SandBlock_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,SandBlock_NorGrid,block
sprite,PlayerSwimmingDownLeft_3,,,,16.0,0.5,0.5,66.0,0.0,22.0,40.0,,other
sprite,NatureExtension_9,,,,16.0,0.5,0.5,64.0,194.0,38.0,24.0,NatureExtension,other
sprite,PlayerStatsUI_3,,,,16.0,0.5,0.5,4.0,15.0,52.0,7.0,PlayerStatsUI,ui
sprite,TeleportPoint_8,,,,16.0,0.5,0.5,192.0,0.0,24.0,50.0,TeleportPoint,other
sprite,Deer_Standing_64x64_31,,,,16.0,0.5,0.5,448.0,256.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,SnowBlock7_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SnowBlock7,block
sprite,Fox_Idle_52,,,,16.0,0.5,0.5,208.0,52.0,52.0,52.0,Fox_Idle,mob
sprite,Sword TR_7,,,,16.0,0.5,0.5,224.0,0.0,32.0,32.0,,tool
sprite,Sword F_8,,,,16.0,0.5,0.5,256.0,0.0,32.0,32.0,,tool
sprite,Frog Hopping BL_7,,,,16.0,0.5,0.5,112.0,0.0,16.0,16.0,Frog Hopping BL,mob
sprite,Fox_Idle_49,,,,16.0,0.5,0.5,52.0,52.0,52.0,52.0,Fox_Idle,mob
sprite,SandBlock2_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,,block
sprite,PlayerStatsUI_5,,,,16.0,0.5,0.5,4.0,1.0,52.0,7.0,PlayerStatsUI,ui
sprite,Frog Hopping BL_4,,,,16.0,0.5,0.5,64.0,0.0,16.0,16.0,Frog Hopping BL,mob
sprite,Armadillo Walk_40,,,,16.0,0.5,0.5,0.0,128.0,64.0,64.0,Armadillo Walk,mob
sprite,Armadillo Idle_17,,,,16.0,0.5,0.5,64.0,320.0,64.0,64.0,Armadillo Idle,mob
sprite,PlayerSwimmingDown_1,,,,16.0,0.5,0.5,22.0,0.0,22.0,40.0,,other
sprite,Fox_Running_57,,,,16.0,0.5,0.5,52.0,0.0,52.0,52.0,Fox_Running,mob
sprite,PlayerSwimmingLeft_2,,,,16.0,0.5,0.5,44.0,0.0,22.0,40.0,,other
sprite,SmallDesertObjects_5,,,,16.0,0.5,0.5,64.0,936.0,32.0,32.0,SmallDesertObjects,other
sprite,PlayerFullHitAnimation_18,,,,16.0,0.5,0.5,28.0,24.0,12.0,18.0,PlayerFullHitAnimation,other
sprite,ReworkedStart_4,,,,16.0,0.5,0.5,284.0,373.0,22.0,16.0,ReworkedStart,other
sprite,GrassBlock2_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,,block
sprite,Sword L_12,,,,16.0,0.5,0.5,384.0,0.0,32.0,32.0,,tool
sprite,Sword BL_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,32.0,,tool
sprite,GrassBlock4_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,Armadillo Idle_24,,,,16.0,0.5,0.5,0.0,256.0,64.0,64.0,Armadillo Idle,mob
sprite,SnowBlock_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SnowBlock_NorGrid,block
sprite,GrassBlock6_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,GrassBlock6_NorGrid,block
sprite,Fox_Running_60,,,,16.0,0.5,0.5,208.0,0.0,52.0,52.0,Fox_Running,mob
sprite,MushroomExtensionIcons_1,,,,16.0,0.5,0.5,37.0,170.0,17.0,17.0,,plant
sprite,Digging L_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,ClayBlock_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,ClayBlock_NorGrid,block
sprite,GrassBlock4_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,GrassBlock4_NorGrid,block
sprite,DirtBlockRocksAndSeaGrass2_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,DirtBlockRocksAndSeaGrass2_NorGrid,block
sprite,StonePath_3,,,,16.0,0.5,0.5,118.0,349.0,32.0,48.0,,path
sprite,Fox_Running_46,,,,16.0,0.5,0.5,312.0,104.0,52.0,52.0,Fox_Running,mob
sprite,SunnFlower_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,26.0,SunnFlower,plant
sprite,SandBlock4_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,,block
sprite,Deer_Idle_64x64_56,,,,16.0,0.5,0.5,0.0,0.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,Tools_3,,,,16.0,0.5,0.5,14.0,24.0,17.0,17.0,,tool
sprite,DirtBlockWithRocks_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,DirtBlockWithRocks,block
sprite,Fox_Running_8,,,,16.0,0.5,0.5,0.0,312.0,52.0,52.0,Fox_Running,mob
sprite,GrassBlock6_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,,block
sprite,Sword F_4,,,,16.0,0.5,0.5,128.0,2.0,32.0,30.0,,tool
sprite,Starting set_40,,,,16.0,0.5,0.5,23.0,56.0,32.0,48.0,,other
sprite,Deer_Runing_64x64_37,,,,16.0,0.5,0.5,320.0,192.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Chopping L_0,,,,16.0,0.5,0.5,0.0,0.0,30.0,32.0,,other
sprite,Digging F_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,EffectDisplay_15,,,,16.0,0.5,0.5,110.0,88.0,22.0,22.0,EffectDisplay,effect
sprite,NatureExtension_0,,,,16.0,0.5,0.5,30.0,343.0,20.0,20.0,NatureExtension,other
sprite,FirePit_3,,,,16.0,0.5,0.5,74.0,13.0,20.0,30.0,,other
sprite,Sword TL_12,,,,16.0,0.5,0.5,384.0,0.0,32.0,32.0,,tool
sprite,Sword F_9,,,,16.0,0.5,0.5,288.0,0.0,32.0,32.0,,tool
sprite,GrassBlock4_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,,block
sprite,Fox_Running_14,,,,16.0,0.5,0.5,312.0,312.0,52.0,52.0,Fox_Running,mob
sprite,SandBlock6_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,cristalPillarAnimation_9,,,,16.0,0.5,0.5,270.0,3.0,30.0,80.0,cristalPillarAnimation,other
sprite,MushRooms_15,,,,16.0,0.5,0.5,170.0,201.0,12.0,12.0,MushRooms,plant
sprite,_NormalMap,,,,16.0,0.5,0.5,16.0,349.0,32.0,48.0,,normalmap
sprite,PickAx_14,,,,16.0,0.5,0.5,138.0,172.0,19.0,20.0,,other
sprite,AnimatedWatter_9,,,,16.0,0.5,0.5,1.0,97.0,32.0,48.0,,other
sprite,Image1_55,,,,16.0,0.5,0.5,880.0,984.0,16.0,16.0,Image1,other
sprite,Frog Hopping BL_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,Frog Hopping BL,mob
sprite,Armadillo Walk_56,,,,16.0,0.5,0.5,0.0,0.0,64.0,64.0,Armadillo Walk,mob
sprite,MushRoomIcons2_0,,,,16.0,0.5,0.5,13.0,74.0,17.0,17.0,,plant
sprite,Hitting B_2,,,,16.0,0.5,0.5,26.0,0.0,13.0,17.0,,other
sprite,Farming R_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,Farming BR_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,SnowBlock2_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,SnowBlock2_NorGrid,block
sprite,SandTileBoarderExtension_5,,,,16.0,0.5,0.5,349.0,277.0,32.0,48.0,,other
sprite,LilyPads_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,LilyPads,other
sprite,ClackBlocks_2,,,,16.0,0.5,0.5,124.0,118.0,32.0,47.0,,block
sprite,Armadillo Idle_4,,,,16.0,0.5,0.5,256.0,448.0,64.0,64.0,Armadillo Idle,mob
sprite,WoodenLanterns_0,,,,16.0,0.5,0.5,77.0,35.0,18.0,35.0,WoodenLanterns,build
sprite,Farming B_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,other
sprite,GrassBlock8_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,GrassBlock8_NorGrid,block
sprite,DirtBlockWithRocks2_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,DirtBlockWithRocks2_NorGrid,block
sprite,Hitting TR_2,,,,16.0,0.5,0.5,24.0,0.0,12.0,18.0,,other
sprite,Frog Hopping TL_2,,,,16.0,0.5,0.5,32.0,0.0,16.0,16.0,Frog Hopping TL,mob
sprite,Digging BR_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,WoodFloorBlock3_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,WoodFloorBlock3,block
sprite,Carots_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,Carots,crop
sprite,Deer_Runing_64x64_26,,,,16.0,0.5,0.5,128.0,256.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,SoilBlock_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,,block
sprite,Frog Hopping B_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Hopping B,mob
sprite,Deer_Idle_64x64_3,,,,16.0,0.5,0.5,192.0,448.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,Sword BL_22,,,,16.0,0.5,0.5,704.0,0.0,32.0,32.0,,tool
sprite,PineTree_4,,,,16.0,0.5,0.5,208.0,21.0,35.0,48.0,PineTree,tree
sprite,GrassBlock5_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,,block
sprite,Hitting BL_1,,,,16.0,0.5,0.5,15.0,0.0,15.0,18.0,,other
sprite,IronAndGold_1,,,,16.0,0.5,0.5,70.0,17.0,17.0,17.0,,resource
sprite,Frog Idle TR_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,Frog Idle TR,mob
sprite,Deer_Idle_64x64_40,,,,16.0,0.5,0.5,0.0,128.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,SandBlock_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,,block
sprite,SnowBlock8_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SnowBlock8_NorGrid,block
sprite,SandTileBoarderExtension_0,,,,16.0,0.5,0.5,174.0,277.0,32.0,48.0,,other
sprite,SnowBlock_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,SnowBlock_NorGrid,block
sprite,FishSwimRight_2,,,,16.0,0.5,0.5,32.0,0.0,16.0,16.0,FishSwimRight,mob
sprite,ISO-CORE Desert Biome_5,,,,16.0,0.5,0.5,150.0,249.0,32.0,48.0,ISO-CORE Desert Biome,biome
sprite,Chopping BR_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,SoilBlock_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,,block
sprite,Deer_Runing_64x64_57,,,,16.0,0.5,0.5,64.0,0.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,WindMill_1,,,,16.0,0.5,0.5,103.0,60.0,68.0,110.0,WindMill,building
sprite,GoldIronCoalStones_0,,,,16.0,0.5,0.5,54.0,112.0,22.0,18.0,GoldIronCoalStones,resource
sprite,Frog Hopping L_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,Frog Hopping L,mob
sprite,Deer_Standing_64x64_42,,,,16.0,0.5,0.5,128.0,128.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,ISO-CORE Snow Biome_21,,,,16.0,0.5,0.5,19.0,108.0,11.0,14.0,ISO-CORE Snow Biome,biome
sprite,decorativeFoliage_27,,,,16.0,0.5,0.5,52.0,107.0,18.0,12.0,decorativeFoliage,other
sprite,PickAx_8,,,,16.0,0.5,0.5,76.0,208.0,25.0,22.0,,other
sprite,Player B_6,,,,16.0,0.5,0.5,78.0,0.0,13.0,20.0,,other
sprite,Chopping F_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,PickAx_0,,,,16.0,0.5,0.5,100.0,262.0,20.0,32.0,,other
sprite,DesertDecoration_8,,,,16.0,0.5,0.5,176.0,0.0,22.0,18.0,DesertDecoration,other
sprite,IronAndGold_5,,,,16.0,0.5,0.5,143.0,16.0,18.0,19.0,,resource
sprite,Image1_8,,,,16.0,0.5,0.5,128.0,984.0,16.0,16.0,Image1,other
sprite,IronAndGold_2,,,,16.0,0.5,0.5,88.0,17.0,17.0,17.0,,resource
sprite,Sword R_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,tool
sprite,Sword TR_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,tool
sprite,Image1_7,,,,16.0,0.5,0.5,112.0,984.0,16.0,16.0,Image1,other
sprite,MushroomExtensionIcons_3,,,,16.0,0.5,0.5,19.0,152.0,17.0,17.0,,plant
sprite,SoilBlockIcon_0,,,,16.0,0.5,0.5,6.0,8.0,17.0,17.0,,block
sprite,DirtBlockRocksAndSeaGrass_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,DirtBlockRocksAndSeaGrass,block
sprite,FishSwimDownLeft_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,FishSwimDownLeft,mob
sprite,WoodFloorBlock10_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,WoodFloorBlock10,block
sprite,EffectDisplay_17,,,,16.0,0.5,0.5,154.0,88.0,22.0,22.0,EffectDisplay,effect
sprite,DirtBlockRocksAndSeaGrass2_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,DirtBlockRocksAndSeaGrass2_NorGrid,block
sprite,Image1_74,,,,16.0,0.5,0.5,192.0,968.0,16.0,16.0,Image1,other
sprite,Image1_108,,,,16.0,0.5,0.5,608.0,952.0,16.0,16.0,Image1,other
sprite,PlayerFullHitAnimation_3,,,,16.0,0.5,0.5,158.0,160.0,17.0,21.0,PlayerFullHitAnimation,other
sprite,Digging TL_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,other
sprite,Sword BR_15,,,,16.0,0.5,0.5,721.0,0.0,32.3,32.0,,tool
sprite,Sword L_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,tool
sprite,ProccesUI_8,,,,16.0,0.5,0.5,108.0,227.0,190.0,21.0,ProccesUI,ui
sprite,Fox_Running_53,,,,16.0,0.5,0.5,260.0,52.0,52.0,52.0,Fox_Running,mob
sprite,StorageUI_1,,,,16.0,0.5,0.5,165.0,257.0,14.0,13.0,StorageUI,ui
sprite,NatureExtension_23,,,,16.0,0.5,0.5,67.0,18.0,39.0,22.0,NatureExtension,other
sprite,Image1_0,,,,16.0,0.5,0.5,0.0,984.0,16.0,16.0,Image1,other
sprite,Hitting F_1,,,,16.0,0.5,0.5,14.0,0.0,15.0,17.0,,other
sprite,Fox_Running_16,,,,16.0,0.5,0.5,0.0,260.0,52.0,52.0,Fox_Running,mob
sprite,Chopping BL_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,DirtBlockWithRocks_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,DirtBlockWithRocks_NorGrid,block
sprite,AnimatedWatter_3,,,,16.0,0.5,0.5,1.0,246.0,32.0,48.0,,other
sprite,Deer_Standing_64x64_27,,,,16.0,0.5,0.5,192.0,256.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,ProcessingUiNew_11,,,,16.0,0.5,0.5,12.0,179.0,145.0,26.0,ProcessingUiNew,ui
sprite,WoodFloorBlock5_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,WoodFloorBlock5,block
sprite,SandBlock_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,SandBlock_NorGrid,block
sprite,Deer_Runing_64x64_3,,,,16.0,0.5,0.5,192.0,448.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Deer_Standing_64x64_16,,,,16.0,0.5,0.5,0.0,320.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Fox_Idle_3,,,,16.0,0.5,0.5,156.0,364.0,52.0,52.0,Fox_Idle,mob
sprite,Fox_Running_35,,,,16.0,0.5,0.5,156.0,156.0,52.0,52.0,Fox_Running,mob
sprite,Sword F_17,,,,16.0,0.5,0.5,544.0,0.0,32.0,32.0,,tool
sprite,Deer_Standing_64x64_34,,,,16.0,0.5,0.5,128.0,192.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Frog Idle BL_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,Frog Idle BL,mob
sprite,Armadillo Walk_59,,,,16.0,0.5,0.5,192.0,0.0,64.0,64.0,Armadillo Walk,mob
sprite,Frog Hopping TR_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Hopping TR,mob
sprite,SoilBlock_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,SoilBlock_NorGrid,block
sprite,SnowBlock2_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,SnowBlock2,block
sprite,SandBlock5_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,SandBlock5_NorGrid,block
sprite,Farming BR_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,WoodFloorBlock8_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,WoodFloorBlock8,block
sprite,Fox_Running_0,,,,16.0,0.5,0.5,0.0,364.0,52.0,52.0,Fox_Running,mob
sprite,GrassBlock3_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,FloatingSkullMob_33,,,,16.0,0.5,0.5,204.0,2.0,9.0,28.0,FloatingSkullMob,mob
sprite,ISO-CORE Snow Biome_17,,,,16.0,0.5,0.5,258.0,126.0,21.0,17.0,ISO-CORE Snow Biome,biome
sprite,FloatingSkullMob_9,,,,16.0,0.5,0.5,12.0,66.0,9.0,28.0,FloatingSkullMob,mob
sprite,Armadillo Walk_48,,,,16.0,0.5,0.5,0.0,64.0,64.0,64.0,Armadillo Walk,mob
sprite,BuildingExpansion_15,,,,16.0,0.5,0.5,15.0,207.0,32.0,24.0,BuildingExpansion,ui
sprite,SmallDesertObjects_0,,,,16.0,0.5,0.5,0.0,968.0,32.0,32.0,SmallDesertObjects,other
sprite,Image1_73,,,,16.0,0.5,0.5,176.0,968.0,16.0,16.0,Image1,other
sprite,Digging TR_10,,,,16.0,0.5,0.5,320.0,0.0,32.0,32.0,,other
sprite,SnowBlock4_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SnowBlock4_NorGrid,block
sprite,Hitting B_3,,,,16.0,0.5,0.5,39.0,0.0,13.0,17.0,,other
sprite,Chopping TL_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,Image1_35,,,,16.0,0.5,0.5,560.0,984.0,16.0,16.0,Image1,other
sprite,Player BL_6,,,,16.0,0.5,0.5,84.0,0.0,14.0,19.0,,other
sprite,Sword BR_9,,,,16.0,0.5,0.5,439.0,0.0,32.3,32.0,,tool
sprite,FishSwimDownRight_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,FishSwimDownRight,mob
sprite,Player F_3,,,,16.0,0.5,0.5,39.0,0.0,13.0,20.0,,other
sprite,Frog Hopping T_7,,,,16.0,0.5,0.5,112.0,0.0,16.0,16.0,Frog Hopping T,mob
sprite,Deer_Standing_64x64_4,,,,16.0,0.5,0.5,256.0,448.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Sword TL_8,,,,16.0,0.5,0.5,256.0,0.0,32.0,32.0,,tool
sprite,PlayerSwimmingRight_2,,,,16.0,0.5,0.5,44.0,0.0,22.0,40.0,,other
sprite,Deer_Idle_64x64_36,,,,16.0,0.5,0.5,256.0,192.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,PlayerSwimmingLeft_3,,,,16.0,0.5,0.5,66.0,0.0,22.0,40.0,,other
sprite,SandBlock3_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,SandBlock3_NorGrid,block
sprite,ButtonsUI_1,,,,16.0,0.5,0.5,30.0,69.0,11.0,18.0,ButtonsUI,ui
sprite,Farming TL_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,Sword BL_17,,,,16.0,0.5,0.5,544.0,0.0,32.0,32.0,,tool
sprite,Image1_46,,,,16.0,0.5,0.5,736.0,984.0,16.0,16.0,Image1,other
sprite,Deer_Runing_64x64_15,,,,16.0,0.5,0.5,448.0,384.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,ReworkedStart_16,,,,16.0,0.5,0.5,141.0,274.0,32.0,32.0,ReworkedStart,other
sprite,Sword TL_19,,,,16.0,0.5,0.5,608.0,0.0,32.0,32.0,,tool
sprite,Digging BL_5,,,,16.0,0.5,0.5,160.0,0.0,32.0,32.0,,other
sprite,PlayerFullWalkingAnimation_4,,,,16.0,0.5,0.5,11.0,349.0,14.0,18.0,PlayerFullWalkingAnimation,other
sprite,GrassBlock3_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,GrassBlock3_NorGrid,block
sprite,EffectDisplay_6,,,,16.0,0.5,0.5,132.0,110.0,22.0,22.0,EffectDisplay,effect
sprite,GrassBlock8_NorGrid_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,GrassBlock8_NorGrid,block
sprite,MushRooms_52,,,,16.0,0.5,0.5,43.0,72.0,13.0,13.0,MushRooms,plant
sprite,Sword F_13,,,,16.0,0.5,0.5,416.0,0.0,32.0,32.0,,tool
sprite,Frog Hopping L_7,,,,16.0,0.5,0.5,112.0,0.0,16.0,16.0,Frog Hopping L,mob
sprite,Deer_Runing_64x64_13,,,,16.0,0.5,0.5,320.0,384.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Frog Hopping R_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Hopping R,mob
sprite,Kiln_2,,,,16.0,0.5,0.5,88.0,0.0,22.0,44.0,Kiln,building
sprite,WaterBlock_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,SnowBlock8_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,SnowBlock8,block
sprite,PlayerSwimmingUpRight_0,,,,16.0,0.5,0.5,0.0,0.0,22.0,40.0,,other
