"Path","Category","Subcategory","AssetName","TypeName","BodyTypes","AnimationCount","Animations","VariantCount","Variants","RecolorMaterial","RecolorPalettes","LayerCount","LayerPaths","Licenses","AuthorCount"
"torso/waist/belt_belly.json","torso","waist","Belly belt","belt","female;male;teen","0","","7","brown;charcoal;leather;slate;tan;walnut;white","","","1","torso/waist/belt_belly/female/;torso/waist/belt_belly/male/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"torso/waist/buckles.json","torso","waist","Buckles","buckles","female","0","","4","bronze;gold;iron;silver","","","1","torso/waist/buckles/female/","CC-BY-SA 3.0;GPL 3.0","1"
"torso/waist/belt_double.json","torso","waist","Double Belt","belt","female;male;teen","0","","7","brown;charcoal;leather;slate;tan;walnut;white","","","1","torso/waist/belt_double/female/;torso/waist/belt_double/male/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"torso/waist/belt_formal.json","torso","waist","Formal Belt","belt","male","0","","1","brown","","","1","torso/waist/belt_formal/","CC-BY-SA 3.0;GPL 3.0","3"
"torso/waist/belt_leather.json","torso","waist","Leather Belt","belt","female;male;teen","0","","7","brown;charcoal;leather;slate;tan;walnut;white","","","1","torso/waist/belt_leather/female/;torso/waist/belt_leather/male/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"torso/waist/belt_leather2.json","torso","waist","Leather Belt Alt","belt","female;male;teen","0","","1","leather","","","1","torso/waist/belt_leather2/female/;torso/waist/belt_leather2/male/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","2"
"torso/waist/belt_loose.json","torso","waist","Loose Belt","belt","female;male;teen","0","","7","brown;charcoal;leather;slate;tan;walnut;white","","","1","torso/waist/belt_loose/female/;torso/waist/belt_loose/male/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"torso/waist/belt_mage.json","torso","waist","Mage Belt","belt","female;teen","4","hurt;slash;spellcast;walk","6","black;bronze;brown;gold;iron;silver","","","1","torso/waist/belt_mage/","CC-BY-SA 3.0;GPL 3.0","1"
"torso/waist/belt_sash_narrow.json","torso","waist","Narrow sash","sash","female;male;teen","0","","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","torso/waist/sash_narrow/female/;torso/waist/sash_narrow/male/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0;OGA-BY 3.0","2"
"torso/waist/belt_robe.json","torso","waist","Robe Belt","belt","female;male;teen","0","","2","teal;white","","","1","torso/waist/belt_robe/female/;torso/waist/belt_robe/male/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","2"
"torso/waist/belt_sash.json","torso","waist","Sash","sash","female;male;teen","0","","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","torso/waist/sash/female/;torso/waist/sash/male/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0;OGA-BY 3.0","2"
"torso/waist/belt_waistband.json","torso","waist","Waistband","sash","female;teen","0","","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","torso/waist/sash/male/;torso/waist/waistband/female/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0;OGA-BY 3.0","6"
"torso/waist/obi/belt_obi.json","torso","waist/obi","Obi","sash","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","torso/waist/obi/male/;torso/waist/obi/thin/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"torso/waist/obi/belt_obi_knot_left.json","torso","waist/obi","Obi Knot Left","sash_tie","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","torso/waist/obi/knot/left/male/;torso/waist/obi/knot/left/thin/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"torso/waist/obi/belt_obi_knot_right.json","torso","waist/obi","Obi Knot Right","sash_tie","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","torso/waist/obi/knot/right/male/;torso/waist/obi/knot/right/thin/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"weapons/blunt/weapon_blunt_club.json","weapons","blunt","Club","weapon","female;male;muscular;pregnant","1","slash_reverse_oversize","1","club","","","2","weapon/blunt/club/;weapon/blunt/club/background/","CC-BY 4.0;GPL 3.0;OGA-BY 3.0+","1"
"weapons/blunt/weapon_blunt_flail.json","weapons","blunt","Flail","weapon","female;male;muscular;pregnant","3","walk;hurt;slash_oversize","1","flail","","","4","weapon/blunt/flail/;weapon/blunt/flail/attack_slash/;weapon/blunt/flail/attack_slash/behind/;weapon/blunt/flail/behind/","CC-BY-SA 3.0;GPL 3.0","3"
"weapons/blunt/weapon_blunt_mace.json","weapons","blunt","Mace","weapon","female;male;muscular;pregnant","3","walk;hurt;slash_oversize","1","mace","","","4","weapon/blunt/mace/;weapon/blunt/mace/attack_slash/;weapon/blunt/mace/attack_slash/behind/;weapon/blunt/mace/universal_behind/","CC-BY-SA 3.0;OGA-BY 3.0","2"
"weapons/blunt/weapon_blunt_waraxe.json","weapons","blunt","Waraxe","weapon","female;male;muscular;pregnant","3","walk;hurt;slash_oversize","1","waraxe","","","4","weapon/blunt/waraxe/;weapon/blunt/waraxe/attack_slash/;weapon/blunt/waraxe/attack_slash/behind/;weapon/blunt/waraxe/behind/","CC-BY-SA 3.0;GPL 3.0","3"
"weapons/magic/weapon_magic_crystal.json","weapons","magic","Crystal","weapon_magic_crystal","female;male;muscular;pregnant;teen","3","walk;hurt;thrust_oversize","6","blue;orange;green;purple;red;yellow","","","4","weapon/magic/crystal/thrust/background/;weapon/magic/crystal/thrust/foreground/;weapon/magic/crystal/universal/background/;weapon/magic/crystal/universal/foreground/","CC-BY 4.0;GPL 3.0;OGA-BY 3.0+","1"
"weapons/magic/weapon_magic_diamond.json","weapons","magic","Diamond staff","weapon","female;male;muscular;pregnant;teen","3","walk;hurt;thrust_oversize","12","medium;light;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/magic/diamond/thrust/background/;weapon/magic/diamond/thrust/foreground/;weapon/magic/diamond/universal/background/;weapon/magic/diamond/universal/foreground/","CC-BY 4.0;GPL 3.0;OGA-BY 3.0+","1"
"weapons/magic/weapon_magic_gnarled.json","weapons","magic","Gnarled staff","weapon","female;male;muscular;pregnant;teen","3","walk;hurt;thrust_oversize","12","medium;light;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/magic/gnarled/thrust/background/;weapon/magic/gnarled/thrust/foreground/;weapon/magic/gnarled/universal/background/;weapon/magic/gnarled/universal/foreground/","CC-BY 4.0;GPL 3.0;OGA-BY 3.0+","1"
"weapons/magic/weapon_magic_loop.json","weapons","magic","Loop staff","weapon","female;male;muscular;pregnant;teen","3","walk;hurt;thrust_oversize","12","medium;light;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/magic/loop/thrust/background/;weapon/magic/loop/thrust/foreground/;weapon/magic/loop/universal/background/;weapon/magic/loop/universal/foreground/","CC-BY 4.0;GPL 3.0;OGA-BY 3.0+","1"
"weapons/magic/weapon_magic_s.json","weapons","magic","S staff","weapon","female;male;muscular;pregnant;teen","3","walk;hurt;thrust_oversize","12","medium;light;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/magic/s/thrust/background/;weapon/magic/s/thrust/foreground/;weapon/magic/s/universal/background/;weapon/magic/s/universal/foreground/","CC0","3"
"weapons/magic/weapon_magic_simple.json","weapons","magic","Simple staff","weapon","female;male;muscular;pregnant;teen","4","spellcast;thrust;walk;hurt","1","simple","","","2","weapon/magic/simple/background/;weapon/magic/simple/foreground/","CC0","2"
"weapons/magic/weapon_magic_wand.json","weapons","magic","Wand","weapon","female;male;muscular;pregnant","1","slash","1","wand","","","1","weapon/magic/wand//female/;weapon/magic/wand/female/;weapon/magic/wand/male/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","1"
"weapons/polearm/weapon_polearm_cane.json","weapons","polearm","Cane","weapon","female;male;muscular;pregnant","2","walk;thrust","1","cane","","","1","weapon/polearm/cane/female/;weapon/polearm/cane/male/","CC-BY-SA 3.0;GPL 3.0","1"
"weapons/polearm/weapon_polearm_dragonspear.json","weapons","polearm","Dragon spear","weapon","female;male;muscular;pregnant;teen","2","walk_128;thrust_oversize","12","medium;light;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/polearm/dragonspear/background/thrust/;weapon/polearm/dragonspear/background/walk/;weapon/polearm/dragonspear/foreground/thrust/;weapon/polearm/dragonspear/foreground/walk/","CC-BY-SA 3.0","3"
"weapons/polearm/weapon_polearm_halberd.json","weapons","polearm","Halberd","weapon","female;male;muscular;pregnant","4","walk;hurt;thrust_oversize;slash_oversize","1","halberd","","","6","weapon/polearm/halberd/;weapon/polearm/halberd/attack_slash/;weapon/polearm/halberd/attack_slash/behind/;weapon/polearm/halberd/attack_thrust/;weapon/polearm/halberd/attack_thrust/behind/;weapon/polearm/halberd/behind/","CC-BY-SA 3.0;GPL 3.0","3"
"weapons/polearm/weapon_polearm_longspear.json","weapons","polearm","Long spear","weapon","female;male;muscular;pregnant;teen","2","walk_128;thrust_oversize","12","medium;light;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/polearm/longspear/background/thrust/;weapon/polearm/longspear/background/walk/;weapon/polearm/longspear/foreground/thrust/;weapon/polearm/longspear/foreground/walk/","CC-BY-SA 3.0","3"
"weapons/polearm/weapon_polearm_scythe.json","weapons","polearm","Scythe","weapon","female;male;muscular;pregnant","3","walk;hurt;slash_oversize","1","scythe","","","4","weapon/polearm/scythe/;weapon/polearm/scythe/attack_slash/;weapon/polearm/scythe/attack_slash/behind/;weapon/polearm/scythe/universal_behind/","CC-BY-SA 3.0","1"
"weapons/polearm/weapon_polearm_spear.json","weapons","polearm","Spear","weapon","female;male;muscular;pregnant;teen","3","walk;thrust;hurt","12","medium;light;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","2","weapon/polearm/spear/background/;weapon/polearm/spear/foreground/","CC-BY-SA 3.0","3"
"weapons/polearm/weapon_polearm_trident.json","weapons","polearm","Trident","weapon","female;male;muscular;pregnant;teen","2","walk_128;thrust_oversize","12","medium;light;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/polearm/trident/background/thrust/;weapon/polearm/trident/background/walk/;weapon/polearm/trident/foreground/thrust/;weapon/polearm/trident/foreground/walk/","CC-BY-SA 3.0","3"
"weapons/ranged/weapon_ranged_boomerang.json","weapons","ranged","Boomerang","weapon","female;male;muscular;pregnant","1","slash_reverse_oversize","1","boomerang","","","1","weapon/ranged/boomerang/","CC-BY 4.0;GPL 3.0;OGA-BY 3.0+","1"
"weapons/ranged/weapon_ranged_crossbow.json","weapons","ranged","Crossbow","weapon","female;male;muscular;pregnant","3","thrust;walk;hurt","1","crossbow","","","2","weapon/ranged/crossbow/background/;weapon/ranged/crossbow/foreground/","CC0","2"
"weapons/ranged/weapon_ranged_slingshot.json","weapons","ranged","Slingshot","weapon","female;male;muscular;pregnant","3","walk;shoot;hurt","1","slingshot","","","2","weapon/ranged/slingshot/background/;weapon/ranged/slingshot/foreground/","CC-BY 4.0;GPL 3.0;OGA-BY 3.0+","1"
"weapons/ranged/bow/weapon_ranged_bow_arrow.json","weapons","ranged/bow","Ammo","ammo","female;male;muscular;pregnant;teen","1","shoot","1","arrow","","","1","weapon/ranged/bow/arrow/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","1"
"weapons/ranged/bow/weapon_ranged_bow_great.json","weapons","ranged/bow","Great","weapon","female;male;muscular;pregnant;teen","4","walk;shoot;hurt;walk_128","12","light;medium;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/ranged/bow/great/universal/background/;weapon/ranged/bow/great/universal/foreground/;weapon/ranged/bow/great/walk/background/;weapon/ranged/bow/great/walk/foreground/","CC-BY-SA 3.0","4"
"weapons/ranged/bow/weapon_ranged_bow_normal.json","weapons","ranged/bow","Normal","weapon","female;male;muscular;pregnant;teen","4","walk;shoot;hurt;walk_128","12","light;medium;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/ranged/bow/normal/universal/background/;weapon/ranged/bow/normal/universal/foreground/;weapon/ranged/bow/normal/walk/background/;weapon/ranged/bow/normal/walk/foreground/","CC-BY 4.0;GPL 3.0;OGA-BY 3.0+","2"
"weapons/ranged/bow/weapon_ranged_bow_recurve.json","weapons","ranged/bow","Recurve","weapon","female;male;muscular;pregnant;teen","4","walk;shoot;hurt;walk_128","12","light;medium;red;dark;brass;bronze;ceramic;copper;gold;iron;silver;steel","","","4","weapon/ranged/bow/recurve/universal/background/;weapon/ranged/bow/recurve/universal/foreground/;weapon/ranged/bow/recurve/walk/background/;weapon/ranged/bow/recurve/walk/foreground/","CC-BY-SA 3.0","4"
"weapons/shields/shield_kite.json","weapons","shields","Kite","shield","female;male;muscular;pregnant","0","","10","kite blue blue;kite blue gray;kite gray blue;kite gray gray;kite gray green;kite gray orange;kite gray;kite green gray;kite orange;kite red gray","","","1","shield/kite/female/;shield/kite/male/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0","3"
"weapons/shields/shield_round.json","weapons","shields","Round Shield","shield","female;male;muscular;pregnant","0","","6","brown;black;gold;green;silver;yellow","","","1","shield/round/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","4"
"weapons/shields/shield_spartan.json","weapons","shields","Spartan Shield","shield","female;male;muscular;pregnant;teen","0","","1","spartan","","","2","shield/spartan/bg/;shield/spartan/fg/","OGA-BY 3.0","2"
"weapons/shields/engrailed/shield_crusader.json","weapons","shields/engrailed","Crusader shield","shield","female;male;muscular;pregnant","0","","1","crusader","","","2","shield/crusader/bg/;shield/crusader/fg/female/;shield/crusader/fg/male/","OGA-BY 3.0","2"
"weapons/shields/engrailed/shield_plus.json","weapons","shields/engrailed","Plus shield","shield","female;male;muscular;pregnant","0","","1","plus","","","2","shield/plus/bg/;shield/plus/fg/female/;shield/plus/fg/male/","OGA-BY 3.0","2"
"weapons/shields/engrailed/shield_two_engrailed.json","weapons","shields/engrailed","Two engrailed shield","shield","female;male;muscular;pregnant","0","","1","two_engrailed","","","2","shield/two_engrailed/paint/bg/;shield/two_engrailed/paint/fg/female/;shield/two_engrailed/paint/fg/male/","OGA-BY 3.0","2"
"weapons/shields/engrailed/shield_two_engrailed_trim.json","weapons","shields/engrailed","Two engrailed shield trim","shield_trim","female;male;muscular;pregnant","0","","1","two_engrailed_trim","","","2","shield/two_engrailed/trim/bg/;shield/two_engrailed/trim/fg/female/;shield/two_engrailed/trim/fg/male/","OGA-BY 3.0","2"
"weapons/shields/heater/shield_heater_wood.json","weapons","shields/heater","Heater Shield Base","shield","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","5","brown;coffee;oak;tan;umber","","","2","shield/heater/original/wood/bg/;shield/heater/original/wood/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/shield_heater_paint.json","weapons","shields/heater","Heater Shield Paint","shield_paint","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","75","aegean;amber;amethyst;apple;apricot;azure;beige;black;blue;blue_violet;bronze;brown;cerise;cerulean;charcoal;chocolate;coffee;coral;cornflower;cyan;denim;dove;emerald;fern;forest;garnet;gray;green;heather;honey;ice;indigo;ivory;lavender;leather;lemon;linen;mauve;midnight;mint;mustard;navy;neptune;oak;ochre;olivine;orange;peach;pearl;periwinkle;pink;plum;porcelain;powder;purple;red;red_orange;royal;salmon;sepia;shadow;silver;sky;smoke;soot;spring;swamp;tan;tawny;teal;tumeric;umber;white;wine;yellow","","","2","shield/heater/original/paint/bg/;shield/heater/original/paint/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/shield_heater_trim.json","weapons","shields/heater","Heater Shield Trim","shield_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","7","brass;bronze;copper;gold;iron;silver;steel","","","2","shield/heater/original/trim/bg/;shield/heater/original/trim/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/shield_heater_revised_wood.json","weapons","shields/heater","Revised Heater Shield Base","shield","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","5","brown;coffee;oak;tan;umber","","","2","shield/heater/revised/wood/bg/;shield/heater/revised/wood/fg/","OGA-BY 3.0","4"
"weapons/shields/heater/shield_heater_revised_paint.json","weapons","shields/heater","Revised Heater Shield Paint","shield_paint","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","75","aegean;amber;amethyst;apple;apricot;azure;beige;black;blue;blue_violet;bronze;brown;cerise;cerulean;charcoal;chocolate;coffee;coral;cornflower;cyan;denim;dove;emerald;fern;forest;garnet;gray;green;heather;honey;ice;indigo;ivory;lavender;leather;lemon;linen;mauve;midnight;mint;mustard;navy;neptune;oak;ochre;olivine;orange;peach;pearl;periwinkle;pink;plum;porcelain;powder;purple;red;red_orange;royal;salmon;sepia;shadow;silver;sky;smoke;soot;spring;swamp;tan;tawny;teal;tumeric;umber;white;wine;yellow","","","2","shield/heater/revised/paint/bg/;shield/heater/revised/paint/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/shield_heater_revised_trim.json","weapons","shields/heater","Revised Heater Shield Trim","shield_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","7","brass;bronze;copper;gold;iron;silver;steel","","","2","shield/heater/revised/trim/bg/;shield/heater/revised/trim/fg/","OGA-BY 3.0","4"
"weapons/shields/heater/pattern/shield_heater_pattern_barry.json","weapons","shields/heater/pattern","barry","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/barry/bg/;shield/heater/original/pattern/barry/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_bend.json","weapons","shields/heater/pattern","bend","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/bend/bg/;shield/heater/original/pattern/bend/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_bend_sinister.json","weapons","shields/heater/pattern","bend_sinister","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/bend_sinister/bg/;shield/heater/original/pattern/bend_sinister/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_bendy.json","weapons","shields/heater/pattern","bendy","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/bendy/bg/;shield/heater/original/pattern/bendy/fg/","OGA-BY 3.0","4"
"weapons/shields/heater/pattern/shield_heater_pattern_bendy_sinister.json","weapons","shields/heater/pattern","bendy_sinister","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/bendy_sinister/bg/;shield/heater/original/pattern/bendy_sinister/fg/","OGA-BY 3.0","4"
"weapons/shields/heater/pattern/shield_heater_pattern_bordure.json","weapons","shields/heater/pattern","bordure","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/bordure/bg/;shield/heater/original/pattern/bordure/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_chevron.json","weapons","shields/heater/pattern","chevron","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/chevron/bg/;shield/heater/original/pattern/chevron/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_chevron_inverted.json","weapons","shields/heater/pattern","chevron_inverted","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/chevron_inverted/bg/;shield/heater/original/pattern/chevron_inverted/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_chief.json","weapons","shields/heater/pattern","chief","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/chief/bg/;shield/heater/original/pattern/chief/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_cross.json","weapons","shields/heater/pattern","cross","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/cross/bg/;shield/heater/original/pattern/cross/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_fess.json","weapons","shields/heater/pattern","fess","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/fess/bg/;shield/heater/original/pattern/fess/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_lozengy.json","weapons","shields/heater/pattern","lozengy","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/lozengy/bg/;shield/heater/original/pattern/lozengy/fg/","OGA-BY 3.0","4"
"weapons/shields/heater/pattern/shield_heater_pattern_pale.json","weapons","shields/heater/pattern","pale","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/pale/bg/;shield/heater/original/pattern/pale/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_pall.json","weapons","shields/heater/pattern","pall","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/pall/bg/;shield/heater/original/pattern/pall/fg/","OGA-BY 3.0","3"
"weapons/shields/heater/pattern/shield_heater_pattern_paly.json","weapons","shields/heater/pattern","paly","shield_pattern","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","2","shield/heater/original/pattern/paly/bg/;shield/heater/original/pattern/paly/fg/","OGA-BY 3.0","4"
